y,CDF_x,CDF_y
0.592208,0.013329,0.018640
0.947791,0.013354,0.018660
0.347464,0.013354,0.018680
0.247096,0.013398,0.018700
0.093985,0.013407,0.018720
0.241306,0.013442,0.018740
1.872165,0.013463,0.018760
1.074069,0.013464,0.018780
0.007877,0.013479,0.018800
0.297804,0.013481,0.018820
0.663489,0.013486,0.018840
0.282692,0.013491,0.018860
0.224046,0.013507,0.018880
0.305788,0.013512,0.018900
0.000361,0.013518,0.018920
0.564394,0.013565,0.018940
0.004840,0.013599,0.018960
1.193026,0.013621,0.018980
0.510507,0.013651,0.019000
1.100005,0.013656,0.019020
1.652665,0.013687,0.019040
1.203471,0.013699,0.019060
2.860244,0.013713,0.019080
0.345440,0.013720,0.019100
2.114438,0.013722,0.019120
1.650435,0.013723,0.019140
0.083936,0.013725,0.019160
0.181220,0.013726,0.019180
1.609905,0.013756,0.019200
1.052877,0.013757,0.019220
1.006911,0.013781,0.019240
0.004058,0.013784,0.019260
0.656824,0.013790,0.019280
0.653606,0.013832,0.019300
0.391129,0.013839,0.019320
0.086875,0.013852,0.019340
0.721343,0.013854,0.019360
0.909407,0.013859,0.019380
0.639618,0.013883,0.019400
0.235663,0.013900,0.019420
0.235334,0.013906,0.019440
0.074543,0.013973,0.019460
0.889015,0.013992,0.019480
0.097527,0.013993,0.019500
0.182220,0.014003,0.019520
1.323983,0.014013,0.019540
0.422833,0.014036,0.019560
0.254283,0.014040,0.019580
0.438447,0.014054,0.019600
1.076010,0.014056,0.019620
0.518224,0.014064,0.019640
0.149865,0.014065,0.019660
0.094375,0.014074,0.019680
0.564253,0.014075,0.019700
0.435516,0.014075,0.019720
1.778931,0.014112,0.019740
0.137566,0.014112,0.019760
1.745869,0.014128,0.019780
1.874644,0.014139,0.019800
0.291800,0.014144,0.019820
0.519424,0.014149,0.019840
0.365995,0.014159,0.019860
0.414396,0.014160,0.019880
0.296685,0.014163,0.019900
0.903085,0.014164,0.019920
0.207085,0.014175,0.019940
1.233087,0.014188,0.019960
0.373435,0.014190,0.019980
0.186550,0.014204,0.020000
0.236563,0.014206,0.020020
0.428056,0.014212,0.020040
0.483547,0.014264,0.020060
0.146116,0.014290,0.020080
0.212099,0.014294,0.020100
0.262401,0.014332,0.020120
0.530345,0.014364,0.020140
0.011811,0.014407,0.020160
1.680818,0.014412,0.020180
0.377111,0.014440,0.020200
0.113219,0.014442,0.020220
0.211468,0.014442,0.020240
0.436897,0.014458,0.020260
0.028446,0.014482,0.020280
0.381113,0.014489,0.020300
0.652875,0.014539,0.020320
0.730186,0.014580,0.020340
1.114143,0.014594,0.020360
1.227545,0.014597,0.020380
1.401040,0.014638,0.020400
0.185277,0.014639,0.020420
0.788664,0.014649,0.020440
0.499670,0.014687,0.020460
0.299851,0.014718,0.020480
0.829880,0.014734,0.020500
0.334823,0.014739,0.020520
0.833179,0.014775,0.020540
0.144972,0.014782,0.020560
0.962445,0.014809,0.020580
0.553187,0.014828,0.020600
1.613348,0.014841,0.020620
0.127881,0.014842,0.020640
0.432167,0.014844,0.020660
0.057641,0.014846,0.020680
0.057806,0.014857,0.020700
0.255590,0.014860,0.020720
0.409164,0.014862,0.020740
0.079266,0.014873,0.020760
0.045045,0.014875,0.020780
0.261885,0.014897,0.020800
0.319711,0.014925,0.020820
0.998570,0.014935,0.020840
1.182010,0.014950,0.020860
0.408362,0.014950,0.020880
0.636742,0.014951,0.020900
0.668430,0.014971,0.020920
0.360944,0.014979,0.020940
0.667983,0.014998,0.020960
1.671886,0.015017,0.020980
0.250729,0.015020,0.021000
0.639383,0.015060,0.021020
0.826977,0.015069,0.021040
0.313131,0.015076,0.021060
2.522451,0.015078,0.021080
0.837760,0.015079,0.021100
0.212782,0.015112,0.021120
0.029978,0.015115,0.021140
0.425155,0.015119,0.021160
1.621488,0.015141,0.021180
0.327984,0.015160,0.021200
0.015160,0.015175,0.021220
0.270949,0.015183,0.021240
0.151423,0.015187,0.021260
0.098355,0.015198,0.021280
1.349269,0.015213,0.021300
0.021663,0.015221,0.021320
1.185670,0.015257,0.021340
1.616234,0.015263,0.021360
0.595549,0.015268,0.021380
0.053575,0.015288,0.021400
0.647379,0.015294,0.021420
0.940097,0.015338,0.021440
0.733504,0.015352,0.021460
1.584883,0.015389,0.021480
1.021739,0.015421,0.021500
0.202888,0.015450,0.021520
0.995385,0.015461,0.021540
0.746895,0.015466,0.021560
0.006875,0.015477,0.021580
1.031763,0.015483,0.021600
0.155128,0.015488,0.021620
0.266913,0.015520,0.021640
1.875022,0.015562,0.021660
0.003313,0.015562,0.021680
0.119474,0.015568,0.021700
0.707887,0.015577,0.021720
0.267183,0.015578,0.021740
0.044394,0.015580,0.021760
0.316493,0.015582,0.021780
0.074108,0.015592,0.021800
0.464628,0.015593,0.021820
1.327645,0.015604,0.021840
1.002269,0.015609,0.021860
0.691109,0.015622,0.021880
1.488202,0.015653,0.021900
0.154843,0.015672,0.021920
0.098851,0.015678,0.021940
1.725713,0.015685,0.021960
1.055790,0.015697,0.021980
1.338120,0.015698,0.022000
1.710173,0.015699,0.022020
0.419417,0.015733,0.022040
0.619107,0.015749,0.022060
1.060231,0.015751,0.022080
1.000667,0.015751,0.022100
0.909676,0.015768,0.022120
0.120860,0.015823,0.022140
0.032309,0.015858,0.022160
0.297577,0.015864,0.022180
0.227493,0.015872,0.022200
0.017600,0.015883,0.022220
0.076399,0.015891,0.022240
0.446789,0.015915,0.022260
0.168063,0.015926,0.022280
0.796737,0.015935,0.022300
0.849684,0.015945,0.022320
1.006414,0.015951,0.022340
1.280117,0.015951,0.022360
0.180062,0.015954,0.022380
0.359176,0.015986,0.022400
0.193277,0.015995,0.022420
0.168867,0.016003,0.022440
0.878506,0.016006,0.022460
0.240593,0.016018,0.022480
0.598453,0.016026,0.022500
0.940302,0.016147,0.022520
0.489770,0.016151,0.022540
1.268218,0.016168,0.022560
0.021427,0.016174,0.022580
0.319543,0.016196,0.022600
0.158830,0.016197,0.022620
0.828362,0.016201,0.022640
0.026177,0.016205,0.022660
1.050393,0.016217,0.022680
1.299193,0.016230,0.022700
1.149572,0.016259,0.022720
0.225859,0.016263,0.022740
0.858093,0.016265,0.022760
1.168532,0.016269,0.022780
0.253054,0.016269,0.022800
0.605208,0.016311,0.022820
0.307683,0.016317,0.022840
0.176562,0.016329,0.022860
0.004800,0.016336,0.022880
1.055571,0.016348,0.022900
0.307220,0.016360,0.022920
2.555836,0.016378,0.022940
0.408200,0.016392,0.022960
0.839938,0.016406,0.022980
2.329707,0.016414,0.023000
0.931867,0.016424,0.023020
1.541674,0.016451,0.023040
1.012388,0.016457,0.023060
0.210420,0.016461,0.023080
0.541337,0.016470,0.023100
0.503722,0.016473,0.023120
1.302655,0.016474,0.023140
0.779372,0.016492,0.023160
0.578001,0.016500,0.023180
1.720480,0.016537,0.023200
0.310358,0.016574,0.023220
0.023489,0.016593,0.023240
0.494571,0.016603,0.023260
0.644421,0.016610,0.023280
1.254533,0.016622,0.023300
1.193974,0.016657,0.023320
0.746800,0.016663,0.023340
0.069735,0.016669,0.023360
0.290215,0.016677,0.023380
1.062482,0.016724,0.023400
0.258152,0.016726,0.023420
0.829156,0.016728,0.023440
0.518050,0.016734,0.023460
0.565605,0.016738,0.023480
0.287653,0.016744,0.023500
0.224420,0.016745,0.023520
0.181671,0.016755,0.023540
0.117715,0.016767,0.023560
0.052466,0.016793,0.023580
0.409154,0.016803,0.023600
1.075761,0.016808,0.023620
0.725339,0.016844,0.023640
0.699548,0.016862,0.023660
2.602331,0.016876,0.023680
0.718883,0.016889,0.023700
0.152966,0.016920,0.023720
0.661181,0.016934,0.023740
0.474823,0.016947,0.023760
1.054565,0.016975,0.023780
0.178297,0.016981,0.023800
0.486545,0.017001,0.023820
0.749206,0.017013,0.023840
0.041625,0.017017,0.023860
0.513162,0.017027,0.023880
0.312581,0.017038,0.023900
0.342933,0.017073,0.023920
0.593638,0.017114,0.023940
0.663359,0.017115,0.023960
1.077285,0.017166,0.023980
1.028819,0.017175,0.024000
0.818059,0.017181,0.024020
0.374849,0.017184,0.024040
1.578505,0.017190,0.024060
0.012881,0.017191,0.024080
0.051573,0.017199,0.024100
0.254941,0.017199,0.024120
0.036201,0.017203,0.024140
0.098026,0.017221,0.024160
0.006632,0.017228,0.024180
0.006040,0.017236,0.024200
0.442373,0.017249,0.024220
0.618773,0.017255,0.024240
0.136803,0.017261,0.024260
1.309543,0.017263,0.024280
0.109781,0.017292,0.024300
0.003821,0.017297,0.024320
0.116506,0.017306,0.024340
0.464193,0.017329,0.024360
0.247780,0.017357,0.024380
0.282210,0.017377,0.024400
0.396515,0.017389,0.024420
1.955303,0.017390,0.024440
0.885326,0.017394,0.024460
0.899683,0.017395,0.024480
0.052502,0.017407,0.024500
0.537803,0.017426,0.024520
0.629179,0.017426,0.024540
0.477103,0.017427,0.024560
1.185489,0.017427,0.024580
0.452963,0.017432,0.024600
0.387599,0.017439,0.024620
1.779176,0.017468,0.024640
0.719714,0.017469,0.024660
0.621365,0.017486,0.024680
0.522078,0.017497,0.024700
0.118703,0.017498,0.024720
1.610635,0.017512,0.024740
1.056324,0.017545,0.024760
2.263441,0.017545,0.024780
0.102909,0.017556,0.024800
0.315476,0.017578,0.024820
0.271642,0.017589,0.024840
1.570202,0.017600,0.024860
0.361570,0.017605,0.024880
0.288665,0.017622,0.024900
0.927057,0.017626,0.024920
1.835068,0.017633,0.024940
0.167295,0.017633,0.024960
0.094923,0.017643,0.024980
0.108856,0.017648,0.025000
0.723489,0.017687,0.025020
0.221345,0.017687,0.025040
0.792992,0.017696,0.025060
0.105256,0.017729,0.025080
0.584557,0.017732,0.025100
0.108150,0.017745,0.025120
0.429655,0.017796,0.025140
0.970571,0.017801,0.025160
0.222564,0.017804,0.025180
0.026866,0.017817,0.025200
0.420017,0.017818,0.025220
3.676693,0.017818,0.025240
0.188673,0.017819,0.025260
0.424478,0.017829,0.025280
0.072048,0.017875,0.025300
1.156272,0.017928,0.025320
1.501848,0.017930,0.025340
0.156429,0.017933,0.025360
0.592367,0.018002,0.025380
2.092037,0.018014,0.025400
0.741125,0.018020,0.025420
0.217600,0.018041,0.025440
0.772581,0.018045,0.025460
0.575749,0.018065,0.025480
0.181301,0.018069,0.025500
0.043800,0.018094,0.025520
0.076044,0.018094,0.025540
1.054012,0.018109,0.025560
0.095566,0.018114,0.025580
0.958092,0.018135,0.025600
0.003541,0.018166,0.025620
0.715788,0.018173,0.025640
0.398094,0.018179,0.025660
0.819552,0.018194,0.025680
0.183022,0.018206,0.025700
1.672261,0.018229,0.025720
0.309097,0.018234,0.025740
0.258453,0.018241,0.025760
0.333813,0.018288,0.025780
1.379048,0.018306,0.025800
0.693841,0.018330,0.025820
0.850475,0.018355,0.025840
0.853116,0.018357,0.025860
2.571498,0.018367,0.025880
0.262185,0.018370,0.025900
0.179866,0.018385,0.025920
0.463161,0.018394,0.025940
0.066996,0.018414,0.025960
0.265740,0.018441,0.025980
0.301125,0.018464,0.026000
0.431266,0.018484,0.026020
0.491701,0.018508,0.026040
0.801066,0.018508,0.026060
1.586683,0.018532,0.026080
0.299410,0.018547,0.026100
0.144886,0.018550,0.026120
0.592788,0.018552,0.026140
0.280504,0.018581,0.026160
0.597555,0.018587,0.026180
0.829904,0.018607,0.026200
0.264380,0.018608,0.026220
0.702998,0.018612,0.026240
1.023397,0.018648,0.026260
0.031382,0.018650,0.026280
0.101420,0.018658,0.026300
0.105664,0.018673,0.026320
0.633788,0.018673,0.026340
0.082269,0.018690,0.026360
0.293084,0.018733,0.026380
0.044939,0.018739,0.026400
0.031221,0.018743,0.026420
0.589844,0.018763,0.026440
0.113418,0.018811,0.026460
1.764192,0.018813,0.026480
0.105065,0.018813,0.026500
0.528485,0.018845,0.026520
0.180401,0.018858,0.026540
1.958207,0.018865,0.026560
1.540878,0.018869,0.026580
2.024560,0.018869,0.026600
1.639734,0.018870,0.026620
2.403079,0.018871,0.026640
0.978030,0.018875,0.026660
2.451171,0.018878,0.026680
0.513780,0.018926,0.026700
1.024584,0.018958,0.026720
1.579920,0.018958,0.026740
0.712162,0.018963,0.026760
0.206220,0.018972,0.026780
0.808601,0.018974,0.026800
0.209167,0.018998,0.026820
0.452598,0.019007,0.026840
0.538988,0.019012,0.026860
1.089193,0.019057,0.026880
0.037790,0.019083,0.026900
1.269528,0.019120,0.026920
1.592115,0.019126,0.026940
0.206917,0.019133,0.026960
0.129022,0.019138,0.026980
0.293204,0.019148,0.027000
0.925679,0.019169,0.027020
0.580751,0.019201,0.027040
0.853974,0.019211,0.027060
0.673923,0.019214,0.027080
0.426416,0.019218,0.027100
0.758003,0.019229,0.027120
0.642852,0.019230,0.027140
0.050350,0.019233,0.027160
3.610631,0.019234,0.027180
0.159703,0.019246,0.027200
1.738625,0.019263,0.027220
0.383876,0.019270,0.027240
0.369289,0.019271,0.027260
0.495789,0.019278,0.027280
0.451489,0.019279,0.027300
0.555998,0.019285,0.027320
0.652313,0.019301,0.027340
0.038845,0.019315,0.027360
1.541430,0.019327,0.027380
0.396112,0.019341,0.027400
1.011304,0.019346,0.027420
0.171065,0.019351,0.027440
1.806711,0.019359,0.027460
0.330275,0.019385,0.027480
0.242260,0.019393,0.027500
0.018739,0.019409,0.027520
2.596410,0.019415,0.027540
0.090071,0.019424,0.027560
0.654758,0.019427,0.027580
1.391723,0.019486,0.027600
0.081812,0.019487,0.027620
0.013993,0.019517,0.027640
0.851412,0.019537,0.027660
0.412410,0.019543,0.027680
1.050319,0.019550,0.027700
0.964421,0.019587,0.027720
0.408241,0.019601,0.027740
0.656684,0.019619,0.027760
0.285467,0.019621,0.027780
0.141939,0.019630,0.027800
0.046245,0.019630,0.027820
0.511418,0.019633,0.027840
1.006127,0.019643,0.027860
0.080312,0.019654,0.027880
0.274284,0.019721,0.027900
0.694217,0.019735,0.027920
0.457133,0.019772,0.027940
0.247810,0.019782,0.027960
0.289192,0.019789,0.027980
0.199540,0.019789,0.028000
0.002639,0.019793,0.028020
0.049946,0.019803,0.028040
1.252264,0.019819,0.028060
0.681322,0.019831,0.028080
0.816448,0.019834,0.028100
1.729004,0.019839,0.028120
0.490740,0.019856,0.028140
0.011267,0.019859,0.028160
0.236860,0.019866,0.028180
0.386998,0.019875,0.028200
1.363972,0.019884,0.028220
1.704933,0.019908,0.028240
0.396558,0.019913,0.028260
0.200240,0.019923,0.028280
0.325512,0.019926,0.028300
0.772509,0.019928,0.028320
0.816599,0.019930,0.028340
0.879545,0.019931,0.028360
0.131283,0.019946,0.028380
0.046343,0.019972,0.028400
1.361717,0.019993,0.028420
1.096489,0.020015,0.028440
0.309101,0.020022,0.028460
0.244113,0.020029,0.028480
0.181704,0.020037,0.028500
0.038091,0.020061,0.028520
1.180495,0.020067,0.028540
0.076640,0.020101,0.028560
0.413934,0.020101,0.028580
3.093429,0.020105,0.028600
0.045621,0.020106,0.028620
0.255181,0.020112,0.028640
2.030565,0.020117,0.028660
0.031880,0.020121,0.028680
0.322243,0.020148,0.028700
0.247759,0.020164,0.028720
0.025248,0.020174,0.028740
1.423511,0.020183,0.028760
0.610209,0.020199,0.028780
0.296457,0.020223,0.028800
0.269200,0.020224,0.028820
1.398058,0.020240,0.028840
1.725493,0.020246,0.028860
0.455806,0.020308,0.028880
0.012719,0.020319,0.028900
2.848606,0.020320,0.028920
1.135500,0.020330,0.028940
0.659525,0.020355,0.028960
2.926389,0.020356,0.028980
0.252953,0.020377,0.029000
1.563123,0.020379,0.029020
1.849615,0.020392,0.029040
0.033209,0.020397,0.029060
0.060193,0.020414,0.029080
0.219226,0.020430,0.029100
1.101044,0.020437,0.029120
0.725747,0.020445,0.029140
1.290992,0.020455,0.029160
1.025538,0.020461,0.029180
1.138386,0.020513,0.029200
1.529983,0.020520,0.029220
0.110208,0.020521,0.029240
0.044914,0.020554,0.029260
0.535592,0.020556,0.029280
0.549590,0.020561,0.029300
1.568179,0.020569,0.029320
0.475211,0.020577,0.029340
0.186573,0.020579,0.029360
0.812666,0.020581,0.029380
0.248553,0.020593,0.029400
0.329176,0.020610,0.029420
0.506225,0.020616,0.029440
2.495429,0.020639,0.029460
0.024808,0.020642,0.029480
0.985054,0.020680,0.029500
1.157882,0.020681,0.029520
0.461599,0.020692,0.029540
1.415789,0.020694,0.029560
0.027894,0.020711,0.029580
0.034354,0.020748,0.029600
0.184154,0.020755,0.029620
0.242537,0.020765,0.029640
0.074959,0.020778,0.029660
1.125747,0.020788,0.029680
0.052116,0.020851,0.029700
0.415348,0.020863,0.029720
0.645920,0.020892,0.029740
0.160139,0.020893,0.029760
3.026237,0.020907,0.029780
0.648233,0.020921,0.029800
1.038065,0.020929,0.029820
1.170543,0.020932,0.029840
0.102799,0.020932,0.029860
0.077056,0.020946,0.029880
0.611804,0.020966,0.029900
0.737651,0.020982,0.029920
0.858943,0.021024,0.029940
0.145094,0.021026,0.029960
0.532856,0.021042,0.029980
0.062027,0.021065,0.030000
1.121903,0.021075,0.030020
0.503437,0.021125,0.030040
0.143445,0.021138,0.030060
1.563620,0.021139,0.030080
0.817351,0.021154,0.030100
0.022896,0.021159,0.030120
0.069328,0.021162,0.030140
0.217820,0.021185,0.030160
0.330778,0.021192,0.030180
0.327279,0.021193,0.030200
0.022830,0.021202,0.030220
0.074529,0.021209,0.030240
0.108163,0.021243,0.030260
0.471661,0.021250,0.030280
0.411826,0.021289,0.030300
1.666402,0.021295,0.030320
0.423579,0.021303,0.030340
0.677982,0.021307,0.030360
0.740527,0.021327,0.030380
0.588037,0.021331,0.030400
0.874996,0.021349,0.030420
2.507687,0.021353,0.030440
0.093211,0.021361,0.030460
0.261794,0.021385,0.030480
0.295650,0.021389,0.030500
1.863916,0.021390,0.030520
1.397569,0.021403,0.030540
0.974148,0.021427,0.030560
0.354188,0.021429,0.030580
0.440439,0.021445,0.030600
0.021753,0.021446,0.030620
0.094993,0.021468,0.030640
1.074350,0.021472,0.030660
0.085582,0.021484,0.030680
0.970737,0.021498,0.030700
0.883832,0.021504,0.030720
0.572388,0.021523,0.030740
0.461921,0.021528,0.030760
0.233961,0.021541,0.030780
0.308579,0.021562,0.030800
0.014950,0.021593,0.030820
0.847923,0.021597,0.030840
0.866128,0.021600,0.030860
0.275861,0.021606,0.030880
0.427272,0.021610,0.030900
0.909892,0.021621,0.030920
1.247773,0.021633,0.030940
0.073288,0.021638,0.030960
0.057074,0.021642,0.030980
0.570756,0.021663,0.031000
0.118561,0.021664,0.031020
1.413919,0.021675,0.031040
2.618904,0.021695,0.031060
0.040839,0.021707,0.031080
1.075512,0.021712,0.031100
0.685674,0.021716,0.031120
0.514700,0.021728,0.031140
0.443166,0.021753,0.031160
0.036009,0.021761,0.031180
0.274872,0.021762,0.031200
0.748272,0.021770,0.031220
0.285912,0.021775,0.031240
0.770342,0.021835,0.031260
0.242393,0.021835,0.031280
0.369598,0.021849,0.031300
1.775069,0.021854,0.031320
0.255233,0.021875,0.031340
0.125961,0.021885,0.031360
0.162971,0.021887,0.031380
0.580643,0.021892,0.031400
0.406874,0.021896,0.031420
0.926381,0.021903,0.031440
0.531738,0.021923,0.031460
1.275398,0.021946,0.031480
0.004095,0.021952,0.031500
0.768404,0.021955,0.031520
0.034279,0.021965,0.031540
1.288994,0.021985,0.031560
0.280957,0.021990,0.031580
1.375912,0.021995,0.031600
0.060646,0.022043,0.031620
0.468704,0.022050,0.031640
0.221174,0.022060,0.031660
1.880052,0.022074,0.031680
0.349800,0.022079,0.031700
0.495215,0.022081,0.031720
0.455525,0.022114,0.031740
0.193683,0.022116,0.031760
0.466152,0.022139,0.031780
0.296096,0.022144,0.031800
0.181188,0.022147,0.031820
0.199638,0.022150,0.031840
0.679107,0.022153,0.031860
0.326486,0.022173,0.031880
0.389623,0.022183,0.031900
0.127733,0.022183,0.031920
1.009741,0.022188,0.031940
0.050349,0.022190,0.031960
0.474233,0.022229,0.031980
0.198636,0.022237,0.032000
1.213597,0.022238,0.032020
1.883981,0.022247,0.032040
0.316335,0.022268,0.032060
0.158599,0.022317,0.032080
2.119458,0.022321,0.032100
0.500923,0.022326,0.032120
0.820253,0.022330,0.032140
0.419574,0.022335,0.032160
1.063663,0.022406,0.032180
0.787483,0.022420,0.032200
0.182011,0.022432,0.032220
0.302180,0.022486,0.032240
3.037099,0.022500,0.032260
1.715581,0.022505,0.032280
0.733594,0.022508,0.032300
0.465463,0.022537,0.032320
0.203752,0.022553,0.032340
0.519467,0.022553,0.032360
0.630132,0.022559,0.032380
0.968843,0.022571,0.032400
1.552173,0.022600,0.032420
1.803541,0.022613,0.032440
0.458616,0.022631,0.032460
1.077565,0.022634,0.032480
0.477050,0.022670,0.032500
0.157401,0.022682,0.032520
0.387595,0.022697,0.032540
2.017506,0.022718,0.032560
0.221387,0.022718,0.032580
1.745114,0.022724,0.032600
0.404068,0.022724,0.032620
1.697951,0.022741,0.032640
0.172048,0.022744,0.032660
0.939334,0.022752,0.032680
0.545158,0.022769,0.032700
0.772159,0.022775,0.032720
0.042418,0.022792,0.032740
0.196570,0.022812,0.032760
0.650305,0.022830,0.032780
0.344390,0.022830,0.032800
0.823312,0.022837,0.032820
0.090592,0.022841,0.032840
0.012869,0.022850,0.032860
0.296220,0.022854,0.032880
0.649114,0.022877,0.032900
0.599975,0.022880,0.032920
0.350747,0.022889,0.032940
0.142565,0.022894,0.032960
0.310486,0.022896,0.032980
1.060014,0.022898,0.033000
0.192692,0.022904,0.033020
1.850619,0.022912,0.033040
0.160209,0.022915,0.033060
0.287100,0.022937,0.033080
1.255904,0.022939,0.033100
0.657320,0.022943,0.033120
0.570161,0.022956,0.033140
0.392650,0.022956,0.033160
0.013119,0.022969,0.033180
0.444925,0.022974,0.033200
0.758948,0.022994,0.033220
0.098802,0.023031,0.033240
0.854872,0.023097,0.033260
2.827844,0.023120,0.033280
0.926819,0.023123,0.033300
0.847515,0.023138,0.033320
0.150325,0.023156,0.033340
